model_type,seed,epoch,train_total,test_total,train_so3_orth,train_success_rate
blackbox_fullstate,42,52,0.208548,0.230186,0.196226,1
blackbox_fullstate,42,53,0.19686,0.208192,0.202715,1
blackbox_fullstate,42,54,0.190421,0.192944,0.1979,1
blackbox_fullstate,42,55,0.187554,0.200441,0.191277,1
blackbox_fullstate,42,56,0.186658,0.197283,0.185739,1
blackbox_fullstate,42,57,0.185658,0.195215,0.180692,1
blackbox_fullstate,42,58,0.184672,0.194761,0.177026,1
blackbox_fullstate,42,59,0.184489,0.19811,0.174285,1
blackbox_fullstate,42,60,0.183083,0.191738,0.171746,1
blackbox_fullstate,42,61,0.180899,0.188234,0.169767,1
blackbox_fullstate,42,62,0.180115,0.189945,0.16821,1
blackbox_fullstate,42,63,0.179213,0.184714,0.167112,1
blackbox_fullstate,42,64,0.177685,0.180777,0.16766,1
blackbox_fullstate,42,65,0.177438,0.194399,0.167045,1
blackbox_fullstate,42,66,0.180618,0.201635,0.166266,1
blackbox_fullstate,42,67,0.187312,0.191215,0.169521,1
blackbox_fullstate,42,68,0.186456,0.219186,0.177323,1
blackbox_fullstate,42,69,0.187875,0.195348,0.192038,1
blackbox_fullstate,42,70,0.179841,0.228121,0.20319,1
blackbox_fullstate,42,71,0.193624,0.192653,0.201626,1
blackbox_fullstate,42,72,0.183036,0.197069,0.197312,1
blackbox_fullstate,42,73,0.172565,0.172734,0.18822,1
blackbox_fullstate,42,74,0.168613,0.174155,0.178608,1
blackbox_fullstate,42,75,0.166059,0.178415,0.171018,1
blackbox_fullstate,42,76,0.166563,0.172887,0.16488,1
blackbox_fullstate,42,77,0.164106,0.171985,0.160751,1
blackbox_fullstate,42,78,0.161433,0.16875,0.159841,1
blackbox_fullstate,42,79,0.157717,0.167288,0.161652,1
blackbox_fullstate,42,80,0.155555,0.163491,0.16229,1
blackbox_fullstate,42,81,0.15283,0.161679,0.162647,1
blackbox_fullstate,42,82,0.151014,0.15898,0.161675,1
blackbox_fullstate,42,83,0.148752,0.158795,0.161213,1
blackbox_fullstate,42,84,0.146626,0.152561,0.161863,1
blackbox_fullstate,42,85,0.142469,0.146557,0.167187,1
blackbox_fullstate,42,86,0.139324,0.150124,0.175733,1
blackbox_fullstate,42,87,0.13814,0.139205,0.18852,1
blackbox_fullstate,42,88,0.128637,0.13211,0.21049,1
blackbox_fullstate,42,89,0.118671,0.131978,0.231774,1
blackbox_fullstate,42,90,0.113028,0.118309,0.231562,1
blackbox_fullstate,42,91,0.107547,0.115287,0.218539,1
blackbox_fullstate,42,92,0.104593,0.113877,0.21005,1
blackbox_fullstate,42,93,0.102193,0.114846,0.209866,1
blackbox_fullstate,42,94,0.101077,0.118376,0.208227,1
blackbox_fullstate,42,95,0.0975273,0.109917,0.204463,1
blackbox_fullstate,42,96,0.0928368,0.102703,0.195761,1
blackbox_fullstate,42,97,0.0913385,0.0960938,0.183828,1
blackbox_fullstate,42,98,0.105477,0.100334,0.156015,1
blackbox_fullstate,42,99,0.0978624,0.105195,0.156987,1
blackbox_fullstate,42,100,0.0963818,0.116793,0.169626,1
blackbox_fullstate,42,101,0.0939935,0.111303,0.172548,1
blackbox_fullstate,42,102,0.0817938,0.0963504,0.168609,1
blackbox_fullstate,42,103,0.0738212,0.0816063,0.171005,1
blackbox_fullstate,42,104,0.0707396,0.0796069,0.175125,1
blackbox_fullstate,42,105,0.0669823,0.0783781,0.178804,1
blackbox_fullstate,42,106,0.0636831,0.0741205,0.183413,1
blackbox_fullstate,42,107,0.0609489,0.0717556,0.184581,1
blackbox_fullstate,42,108,0.058783,0.0681224,0.184967,1
blackbox_fullstate,42,109,0.0565676,0.0679287,0.182974,1
blackbox_fullstate,42,110,0.0542096,0.0629277,0.178702,1
blackbox_fullstate,42,111,0.0535999,0.071378,0.175235,1
blackbox_fullstate,42,112,0.0538103,0.0676869,0.169765,1
blackbox_fullstate,42,113,0.0529577,0.0602087,0.165753,1
blackbox_fullstate,42,114,0.049416,0.0607232,0.15933,1
blackbox_fullstate,42,115,0.0486163,0.0609531,0.156503,1
blackbox_fullstate,42,116,0.0480733,0.0586867,0.153876,1
blackbox_fullstate,42,117,0.0466641,0.0583703,0.151243,1
blackbox_fullstate,42,118,0.0450212,0.0547366,0.150221,1
blackbox_fullstate,42,119,0.0440465,0.0542043,0.148087,1
blackbox_fullstate,42,120,0.0429494,0.0536662,0.146824,1
blackbox_fullstate,42,121,0.0420847,0.053959,0.145908,1
blackbox_fullstate,42,122,0.0409224,0.0515625,0.145096,1
blackbox_fullstate,42,123,0.0400687,0.0500101,0.144757,1
blackbox_fullstate,42,124,0.0392712,0.051355,0.14385,1
blackbox_fullstate,42,125,0.0386241,0.0472775,0.143666,1
blackbox_fullstate,42,126,0.0377981,0.0472995,0.143213,1
blackbox_fullstate,42,127,0.0367864,0.0478422,0.143497,1
blackbox_fullstate,42,128,0.0356842,0.0437715,0.143283,1
blackbox_fullstate,42,129,0.0345612,0.0422056,0.144187,1
blackbox_fullstate,42,130,0.0334722,0.0406919,0.143767,1
blackbox_fullstate,42,131,0.032648,0.0386087,0.143531,1
blackbox_fullstate,42,132,0.0321236,0.0397565,0.143963,1
blackbox_fullstate,42,133,0.0311052,0.0395928,0.143929,1
blackbox_fullstate,42,134,0.0304352,0.0374204,0.144189,1
blackbox_fullstate,42,135,0.0296384,0.0356667,0.1446,1
blackbox_fullstate,42,136,0.0290993,0.0357815,0.14537,1
blackbox_fullstate,42,137,0.0287042,0.0365469,0.145887,1
blackbox_fullstate,42,138,0.0284474,0.035282,0.146233,1
blackbox_fullstate,42,139,0.0286087,0.0349199,0.147026,1
blackbox_fullstate,42,140,0.0280245,0.0328068,0.147562,1
blackbox_fullstate,42,141,0.0274127,0.0347544,0.147386,1
blackbox_fullstate,42,142,0.0261361,0.0313897,0.14747,1
blackbox_fullstate,42,143,0.0254939,0.0315196,0.147856,1
blackbox_fullstate,42,144,0.024673,0.0307186,0.147982,1
blackbox_fullstate,42,145,0.0243928,0.0303916,0.148716,1
blackbox_fullstate,42,146,0.0239723,0.028988,0.149189,1
blackbox_fullstate,42,147,0.023792,0.0290046,0.150136,1
blackbox_fullstate,42,148,0.0232462,0.0286509,0.150507,1
blackbox_fullstate,42,149,0.0231552,0.0279366,0.150961,1
blackbox_fullstate,42,150,0.0225403,0.0280538,0.151835,1
blackbox_fullstate,42,151,0.0223352,0.0274502,0.152412,1
blackbox_fullstate,42,152,0.0218552,0.0259935,0.152867,1
blackbox_fullstate,42,153,0.0217424,0.0272897,0.153072,1
blackbox_fullstate,42,154,0.0209883,0.0255546,0.153555,1
blackbox_fullstate,42,155,0.020798,0.0254951,0.153922,1
blackbox_fullstate,42,156,0.0202722,0.023893,0.1545,1
blackbox_fullstate,42,157,0.0199755,0.0246563,0.154928,1
blackbox_fullstate,42,158,0.0195113,0.0240224,0.155401,1
blackbox_fullstate,42,159,0.0192297,0.0237512,0.155769,1
blackbox_fullstate,42,160,0.0190497,0.0222474,0.156003,1
blackbox_fullstate,42,161,0.0187705,0.0243411,0.156777,1
blackbox_fullstate,42,162,0.0184505,0.0213643,0.157353,1
blackbox_fullstate,42,163,0.0181452,0.0223186,0.157738,1
blackbox_fullstate,42,164,0.0177168,0.0212768,0.158174,1
blackbox_fullstate,42,165,0.0173655,0.0206033,0.15853,1
blackbox_fullstate,42,166,0.0171424,0.0206425,0.158869,1
blackbox_fullstate,42,167,0.016911,0.0212791,0.159289,1
blackbox_fullstate,42,168,0.0167117,0.0198924,0.159859,1
blackbox_fullstate,42,169,0.0165306,0.0196295,0.160116,1
blackbox_fullstate,42,170,0.0162684,0.0195012,0.160696,1
blackbox_fullstate,42,171,0.0160257,0.0194365,0.160887,1
blackbox_fullstate,42,172,0.0157727,0.0183838,0.161403,1
blackbox_fullstate,42,173,0.0156071,0.019041,0.161872,1
blackbox_fullstate,42,174,0.0154737,0.0181022,0.162044,1
blackbox_fullstate,42,175,0.0152243,0.017835,0.162302,1
blackbox_fullstate,42,176,0.0151035,0.0179219,0.162718,1
blackbox_fullstate,42,177,0.0148907,0.0175786,0.162901,1
blackbox_fullstate,42,178,0.0147894,0.0170823,0.162843,1
blackbox_fullstate,42,179,0.0146547,0.0174983,0.163028,1
blackbox_fullstate,42,180,0.0145367,0.0171758,0.163321,1
blackbox_fullstate,42,181,0.0143002,0.0170854,0.163323,1
blackbox_fullstate,42,182,0.0141252,0.0167399,0.163241,1
blackbox_fullstate,42,183,0.0139354,0.0162016,0.163561,1
blackbox_fullstate,42,184,0.0138163,0.016194,0.163803,1
blackbox_fullstate,42,185,0.013752,0.0162873,0.164101,1
blackbox_fullstate,42,186,0.0138425,0.0174088,0.163916,1
blackbox_fullstate,42,187,0.0150375,0.017249,0.164151,1
blackbox_fullstate,42,188,0.0143903,0.0164628,0.163077,1
blackbox_fullstate,42,189,0.0136246,0.0158414,0.161488,1
blackbox_fullstate,42,190,0.0129461,0.0153674,0.161942,1
blackbox_fullstate,42,191,0.0137551,0.0191341,0.162722,1
blackbox_fullstate,42,192,0.0145133,0.0157741,0.162562,1
blackbox_fullstate,42,193,0.0132964,0.0154786,0.162649,1
blackbox_fullstate,42,194,0.0127164,0.015065,0.162716,1
blackbox_fullstate,42,195,0.0125726,0.0149301,0.16255,1
blackbox_fullstate,42,196,0.0124526,0.0148784,0.162744,1
blackbox_fullstate,42,197,0.0123768,0.0145921,0.163067,1
blackbox_fullstate,42,198,0.0123212,0.0144047,0.163228,1
blackbox_fullstate,42,199,0.0122652,0.0148047,0.163666,1
blackbox_fullstate,42,200,0.0122182,0.0142001,0.16408,1
blackbox_fullstate,42,201,0.0120156,0.0140494,0.164359,1
blackbox_fullstate,42,202,0.0116859,0.0139535,0.164856,1
blackbox_fullstate,42,203,0.0116021,0.0137318,0.165807,1
blackbox_fullstate,42,204,0.0114838,0.0136874,0.166323,1
blackbox_fullstate,42,205,0.0114369,0.0136175,0.166944,1
blackbox_fullstate,42,206,0.0114393,0.0135667,0.167434,1
blackbox_fullstate,42,207,0.0114136,0.0135207,0.167719,1
blackbox_fullstate,42,208,0.0113672,0.013443,0.168156,1
blackbox_fullstate,42,209,0.0112568,0.0133566,0.168312,1
blackbox_fullstate,42,210,0.0111845,0.0133058,0.168694,1
blackbox_fullstate,42,211,0.0111271,0.0131798,0.169049,1
blackbox_fullstate,42,212,0.011116,0.0130579,0.16913,1
blackbox_fullstate,42,213,0.0110606,0.0130919,0.169369,1
blackbox_fullstate,42,214,0.0110258,0.0131108,0.169576,1
blackbox_fullstate,42,215,0.0109784,0.0130296,0.16979,1
blackbox_fullstate,42,216,0.0109577,0.0128549,0.169727,1
blackbox_fullstate,42,217,0.0108923,0.0129443,0.169876,1
blackbox_fullstate,42,218,0.0108633,0.012823,0.169886,1
blackbox_fullstate,42,219,0.0108307,0.012771,0.170146,1
blackbox_fullstate,42,220,0.010783,0.0127401,0.170039,1
blackbox_fullstate,42,221,0.0107599,0.0128041,0.170295,1
blackbox_fullstate,42,222,0.0107163,0.0126052,0.170362,1
blackbox_fullstate,42,223,0.0106631,0.0125748,0.170377,1
blackbox_fullstate,42,224,0.01064,0.0125333,0.170483,1
blackbox_fullstate,42,225,0.0106192,0.012514,0.170529,1
blackbox_fullstate,42,226,0.0105722,0.0125029,0.17051,1
blackbox_fullstate,42,227,0.0105665,0.0124638,0.170659,1
blackbox_fullstate,42,228,0.0105287,0.0123829,0.170543,1
blackbox_fullstate,42,229,0.0104718,0.0123463,0.17073,1
blackbox_fullstate,42,230,0.0104566,0.0123445,0.170707,1
blackbox_fullstate,42,231,0.010449,0.0122721,0.170724,1
blackbox_fullstate,42,232,0.0104164,0.0122626,0.170889,1
blackbox_fullstate,42,233,0.0103973,0.0122328,0.170895,1
blackbox_fullstate,42,234,0.0103575,0.0122103,0.170899,1
blackbox_fullstate,42,235,0.010339,0.012167,0.170957,1
blackbox_fullstate,42,236,0.0103015,0.0121252,0.171008,1
blackbox_fullstate,42,237,0.0102862,0.012103,0.17102,1
blackbox_fullstate,42,238,0.0102621,0.0120755,0.17104,1
blackbox_fullstate,42,239,0.0102495,0.0120581,0.17106,1
blackbox_fullstate,42,240,0.010222,0.0119887,0.171125,1
blackbox_fullstate,42,241,0.010218,0.0120337,0.171137,1
blackbox_fullstate,42,242,0.0101837,0.0119639,0.171187,1
blackbox_fullstate,42,243,0.0101778,0.0119649,0.171262,1
blackbox_fullstate,42,244,0.0101579,0.0119296,0.171304,1
blackbox_fullstate,42,245,0.0101334,0.0119113,0.171315,1
blackbox_fullstate,42,246,0.0101139,0.0119034,0.171281,1
blackbox_fullstate,42,247,0.0100891,0.0118769,0.171287,1
blackbox_fullstate,42,248,0.0100891,0.0118419,0.171399,1
blackbox_fullstate,42,249,0.0100744,0.0118384,0.17139,1
blackbox_fullstate,42,250,0.0100544,0.0117989,0.17144,1
blackbox_fullstate,43,1,1.44405,1.595,0.000736401,1
blackbox_fullstate,43,2,1.31527,1.15581,0.0291746,1
blackbox_fullstate,43,3,0.719693,0.537295,0.339865,1
blackbox_fullstate,43,4,0.513631,0.475558,0.227219,1
blackbox_fullstate,43,5,0.476008,0.45631,0.170499,1
blackbox_fullstate,43,6,0.45238,0.433481,0.121354,1
blackbox_fullstate,43,7,0.423851,0.427719,0.0797977,1
blackbox_fullstate,43,8,0.407873,0.400636,0.0487785,1
blackbox_fullstate,43,9,0.381852,0.381674,0.0379906,1
blackbox_fullstate,43,10,0.369658,0.350683,0.0556073,1
blackbox_fullstate,43,11,0.34392,0.337676,0.0937784,1
blackbox_fullstate,43,12,0.413288,0.300025,0.127767,1
blackbox_fullstate,43,13,0.350587,0.356663,0.167577,1
blackbox_fullstate,43,14,0.332136,0.330429,0.184244,1
blackbox_fullstate,43,15,0.313849,0.325943,0.184557,1
blackbox_fullstate,43,16,0.306569,0.314319,0.175252,1
blackbox_fullstate,43,17,0.301514,0.307011,0.166608,1
blackbox_fullstate,43,18,0.295376,0.304395,0.167728,1
blackbox_fullstate,43,19,0.293486,0.302898,0.173543,1
blackbox_fullstate,43,20,0.286861,0.311067,0.184012,1
blackbox_fullstate,43,21,0.286472,0.288767,0.185555,1
blackbox_fullstate,43,22,0.372728,0.346505,0.183003,1
blackbox_fullstate,43,23,0.34714,0.283889,0.208463,1
blackbox_fullstate,43,24,0.319914,0.273088,0.215476,1
blackbox_fullstate,43,25,0.346608,0.292017,0.228048,1
blackbox_fullstate,43,26,0.280803,0.291083,0.248439,1
blackbox_fullstate,43,27,0.328933,0.357837,0.238851,1
blackbox_fullstate,43,28,0.302949,0.285397,0.25896,1
blackbox_fullstate,43,29,0.27617,0.251259,0.28026,1
blackbox_fullstate,43,30,0.251681,0.233601,0.286579,1
blackbox_fullstate,43,31,0.243679,0.249756,0.275879,1
blackbox_fullstate,43,32,0.240689,0.26533,0.263955,1
blackbox_fullstate,43,33,0.241235,0.274051,0.252531,1
blackbox_fullstate,43,34,0.242469,0.238134,0.244208,1
blackbox_fullstate,43,35,0.233291,0.246745,0.238414,1
blackbox_fullstate,43,36,0.231016,0.250563,0.229621,1
blackbox_fullstate,43,37,0.228347,0.236962,0.219902,1
blackbox_fullstate,43,38,0.222516,0.232639,0.21105,1
blackbox_fullstate,43,39,0.219655,0.227605,0.203399,1
blackbox_fullstate,43,40,0.219947,0.220816,0.198442,1
blackbox_fullstate,43,41,0.221162,0.236339,0.200186,1
blackbox_fullstate,43,42,0.214429,0.262407,0.214228,1
blackbox_fullstate,43,43,0.216359,0.236013,0.221462,1
blackbox_fullstate,43,44,0.217569,0.233926,0.227697,1
blackbox_fullstate,43,45,0.206846,0.199503,0.230766,1
blackbox_fullstate,43,46,0.196765,0.205775,0.225845,1
blackbox_fullstate,43,47,0.193795,0.20098,0.219294,1
blackbox_fullstate,43,48,0.191231,0.202599,0.213359,1
blackbox_fullstate,43,49,0.190336,0.202,0.208285,1
blackbox_fullstate,43,50,0.189143,0.195474,0.203638,1
blackbox_fullstate,43,51,0.188282,0.197529,0.199328,1
blackbox_fullstate,43,52,0.187125,0.194163,0.195167,1
blackbox_fullstate,43,53,0.187072,0.200594,0.191875,1
blackbox_fullstate,43,54,0.186005,0.189223,0.188502,1
blackbox_fullstate,43,55,0.186197,0.20327,0.18584,1
blackbox_fullstate,43,56,0.185087,0.191088,0.183482,1
blackbox_fullstate,43,57,0.184111,0.19384,0.182566,1
blackbox_fullstate,43,58,0.18174,0.188357,0.181725,1
blackbox_fullstate,43,59,0.179998,0.184594,0.18049,1
blackbox_fullstate,43,60,0.178675,0.183501,0.181389,1
blackbox_fullstate,43,61,0.178641,0.184431,0.179814,1
blackbox_fullstate,43,62,0.183873,0.19371,0.178574,1
blackbox_fullstate,43,63,0.181971,0.187422,0.175391,1
blackbox_fullstate,43,64,0.175548,0.184575,0.178053,1
blackbox_fullstate,43,65,0.173774,0.178919,0.175622,1
blackbox_fullstate,43,66,0.171404,0.176811,0.17292,1
blackbox_fullstate,43,67,0.170362,0.172778,0.17253,1
blackbox_fullstate,43,68,0.16902,0.177903,0.175501,1
blackbox_fullstate,43,69,0.166267,0.170316,0.179947,1
blackbox_fullstate,43,70,0.163068,0.168022,0.186098,1
blackbox_fullstate,43,71,0.16988,0.177736,0.199064,1
blackbox_fullstate,43,72,0.158451,0.163603,0.206791,1
blackbox_fullstate,43,73,0.149076,0.157033,0.209078,1
blackbox_fullstate,43,74,0.145632,0.145083,0.232768,1
blackbox_fullstate,43,75,0.122113,0.134053,0.233436,1
blackbox_fullstate,43,76,0.112188,0.129579,0.22582,1
blackbox_fullstate,43,77,0.106136,0.127711,0.223382,1
blackbox_fullstate,43,78,0.101914,0.11829,0.222682,1
blackbox_fullstate,43,79,0.0965837,0.115197,0.217624,1
blackbox_fullstate,43,80,0.0915898,0.116168,0.213243,1
blackbox_fullstate,43,81,0.087997,0.109233,0.206272,1
blackbox_fullstate,43,82,0.0848827,0.10658,0.20007,1
blackbox_fullstate,43,83,0.0829121,0.102971,0.190519,1
blackbox_fullstate,43,84,0.0808162,0.103931,0.186078,1
blackbox_fullstate,43,85,0.0804636,0.100967,0.180592,1
blackbox_fullstate,43,86,0.0799854,0.106202,0.180067,1
blackbox_fullstate,43,87,0.079324,0.09478,0.172251,1
blackbox_fullstate,43,88,0.0761774,0.104444,0.171151,1
blackbox_fullstate,43,89,0.0815092,0.177688,0.166051,1
blackbox_fullstate,43,90,0.0947551,0.114375,0.165865,1
blackbox_fullstate,43,91,0.091268,0.146133,0.171903,1
blackbox_fullstate,43,92,0.0933956,0.109398,0.17675,1
blackbox_fullstate,43,93,0.0873202,0.105306,0.189406,1
blackbox_fullstate,43,94,0.0795167,0.093806,0.20291,1
blackbox_fullstate,43,95,0.0704177,0.0881352,0.196955,1
blackbox_fullstate,43,96,0.0669433,0.0798928,0.190175,1
blackbox_fullstate,43,97,0.0640282,0.0816817,0.185573,1
blackbox_fullstate,43,98,0.0627662,0.084525,0.182063,1
blackbox_fullstate,43,99,0.0619353,0.0805316,0.1797,1
blackbox_fullstate,43,100,0.0608395,0.0771379,0.177511,1
blackbox_fullstate,43,101,0.0597994,0.0789548,0.177136,1
blackbox_fullstate,43,102,0.059458,0.0757609,0.176076,1
blackbox_fullstate,43,103,0.0589626,0.0790336,0.17719,1
blackbox_fullstate,43,104,0.0587759,0.0758423,0.176863,1
blackbox_fullstate,43,105,0.0576069,0.0736385,0.177374,1
blackbox_fullstate,43,106,0.0566052,0.0739782,0.176716,1
blackbox_fullstate,43,107,0.0553286,0.073989,0.177191,1
blackbox_fullstate,43,108,0.0548949,0.0705849,0.177599,1
blackbox_fullstate,43,109,0.0536612,0.0698722,0.178035,1
blackbox_fullstate,43,110,0.0529866,0.0686665,0.17839,1
blackbox_fullstate,43,111,0.0522364,0.0661403,0.178555,1
blackbox_fullstate,43,112,0.0512855,0.0680618,0.179556,1
blackbox_fullstate,43,113,0.0504372,0.0651399,0.180236,1
blackbox_fullstate,43,114,0.0498432,0.0624898,0.181055,1
blackbox_fullstate,43,115,0.0480247,0.0595697,0.18153,1
blackbox_fullstate,43,116,0.0466429,0.0589222,0.182501,1
blackbox_fullstate,43,117,0.044434,0.0611882,0.184044,1
blackbox_fullstate,43,118,0.0447797,0.0678942,0.18471,1
blackbox_fullstate,43,119,0.0551189,0.0841664,0.187883,1
blackbox_fullstate,43,120,0.0593238,0.0567359,0.195656,1
blackbox_fullstate,43,121,0.0472299,0.0512897,0.203466,1
blackbox_fullstate,43,122,0.0400596,0.044968,0.202544,1
blackbox_fullstate,43,123,0.0376158,0.0442295,0.201359,1
blackbox_fullstate,43,124,0.0370659,0.0442551,0.202003,1
blackbox_fullstate,43,125,0.0357426,0.0438491,0.202959,1
blackbox_fullstate,43,126,0.0355106,0.0425126,0.204599,1
blackbox_fullstate,43,127,0.0349047,0.044006,0.207366,1
blackbox_fullstate,43,128,0.0357736,0.042753,0.209975,1
blackbox_fullstate,43,129,0.0350263,0.0430939,0.213686,1
blackbox_fullstate,43,130,0.0350684,0.0426935,0.216409,1
blackbox_fullstate,43,131,0.0339896,0.0401074,0.219403,1
blackbox_fullstate,43,132,0.0333714,0.0380893,0.221671,1
blackbox_fullstate,43,133,0.0322776,0.0429982,0.224768,1
blackbox_fullstate,43,134,0.0322574,0.0382017,0.227969,1
blackbox_fullstate,43,135,0.031388,0.0384108,0.231602,1
blackbox_fullstate,43,136,0.0312999,0.0383789,0.235785,1
blackbox_fullstate,43,137,0.0309663,0.0382538,0.239037,1
blackbox_fullstate,43,138,0.0306271,0.0349782,0.242253,1
blackbox_fullstate,43,139,0.0293195,0.0360023,0.243396,1
blackbox_fullstate,43,140,0.029203,0.0364566,0.24455,1
blackbox_fullstate,43,141,0.0285361,0.034702,0.246497,1
blackbox_fullstate,43,142,0.0285662,0.0335905,0.248049,1
blackbox_fullstate,43,143,0.0273429,0.0327356,0.248561,1
blackbox_fullstate,43,144,0.0268955,0.0314874,0.246054,1
blackbox_fullstate,43,145,0.0259516,0.0312489,0.245144,1
blackbox_fullstate,43,146,0.0253965,0.0322676,0.242165,1
blackbox_fullstate,43,147,0.0251517,0.030231,0.240205,1
blackbox_fullstate,43,148,0.0244438,0.029749,0.238137,1
blackbox_fullstate,43,149,0.0236388,0.026381,0.235191,1
blackbox_fullstate,43,150,0.0227737,0.026436,0.232638,1
blackbox_fullstate,43,151,0.0252699,0.0253452,0.22909,1
blackbox_fullstate,43,152,0.0271759,0.0326661,0.227731,1
blackbox_fullstate,43,153,0.0302295,0.040652,0.224973,1
blackbox_fullstate,43,154,0.0388253,0.0323339,0.22424,1
blackbox_fullstate,43,155,0.0244666,0.0262415,0.221857,1
blackbox_fullstate,43,156,0.021177,0.0252253,0.216954,1
blackbox_fullstate,43,157,0.0201421,0.0231299,0.213415,1
blackbox_fullstate,43,158,0.0196773,0.0237437,0.211768,1
blackbox_fullstate,43,159,0.019683,0.0234948,0.211319,1
blackbox_fullstate,43,160,0.0194623,0.021507,0.210846,1
blackbox_fullstate,43,161,0.018802,0.0227873,0.209705,1
blackbox_fullstate,43,162,0.0185306,0.0224572,0.210676,1
blackbox_fullstate,43,163,0.0181189,0.0213673,0.211217,1
blackbox_fullstate,43,164,0.0179381,0.0215687,0.211606,1
blackbox_fullstate,43,165,0.0177214,0.0207932,0.21201,1
blackbox_fullstate,43,166,0.0174193,0.0214779,0.212535,1
blackbox_fullstate,43,167,0.0174318,0.0205175,0.213079,1
blackbox_fullstate,43,168,0.0171851,0.0202207,0.213547,1
blackbox_fullstate,43,169,0.0169518,0.0203623,0.214361,1
blackbox_fullstate,43,170,0.0168099,0.0199458,0.214648,1
blackbox_fullstate,43,171,0.016525,0.0196616,0.21532,1
blackbox_fullstate,43,172,0.0164586,0.0198025,0.216068,1
blackbox_fullstate,43,173,0.0163099,0.019424,0.216578,1
blackbox_fullstate,43,174,0.0162661,0.0190177,0.216813,1
blackbox_fullstate,43,175,0.0160545,0.0190683,0.217624,1
blackbox_fullstate,43,176,0.0158999,0.0186851,0.218351,1
blackbox_fullstate,43,177,0.015741,0.0184044,0.218886,1
blackbox_fullstate,43,178,0.0155574,0.0185315,0.219642,1
blackbox_fullstate,43,179,0.0156675,0.0181011,0.220565,1
blackbox_fullstate,43,180,0.0159538,0.0197231,0.221151,1
blackbox_fullstate,43,181,0.016648,0.0194897,0.221434,1
blackbox_fullstate,43,182,0.0162827,0.0214213,0.220881,1
blackbox_fullstate,43,183,0.0154128,0.018524,0.219368,1
blackbox_fullstate,43,184,0.0142834,0.0171649,0.219162,1
blackbox_fullstate,43,185,0.0140304,0.0166889,0.220901,1
blackbox_fullstate,43,186,0.013849,0.0166466,0.222784,1
blackbox_fullstate,43,187,0.0136814,0.0166033,0.224461,1
